CustomerID,Gender,Age,City,TenureMonths,ContractType,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
CUST00691,Female,39,Delhi,6,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,139.96,691.67,1,1
CUST00692,Female,62,Hyderabad,3,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Electronic Check,107.73,143.74,3,1
CUST00693,Female,28,Pune,22,One Year,Fiber Optic,No,No,Yes,Yes,Yes,Mailed Check,57.14,1289.31,0,0
CUST00694,Female,54,Mumbai,4,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Mailed Check,102.9,590.19,1,0
CUST00695,Female,53,Mumbai,18,Two Year,Fiber Optic,No,No,No,Yes,Yes,Credit Card,69.5,1384.85,3,0
CUST00696,Male,40,Pune,21,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,85.62,1987.93,1,1
CUST00697,Male,49,Delhi,8,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Bank Transfer,93.82,851.97,4,0
CUST00698,Male,26,Chennai,1,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,94.22,94.22,4,0
CUST00699,Female,58,Hyderabad,1,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,97.77,276.42,3,1
CUST00700,Female,42,Pune,1,One Year,DSL,No,Yes,No,No,No,Electronic Check,73.23,73.23,3,1
CUST00701,Male,37,Mumbai,32,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Credit Card,61.14,1896.52,3,0
CUST00702,Male,60,Mumbai,9,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Credit Card,101.13,889.45,2,0
CUST00703,Female,34,Hyderabad,38,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Mailed Check,74.6,2960.39,1,0
CUST00704,Male,23,Ahmedabad,13,Two Year,Fiber Optic,Yes,No,Yes,Yes,No,Bank Transfer,68.18,1053.42,2,0
CUST00705,Female,21,Bangalore,14,One Year,DSL,No,No,No,Yes,Yes,Mailed Check,93.01,1245.21,3,1
CUST00706,Male,54,Delhi,17,One Year,Fiber Optic,No,No,Yes,Yes,Yes,Mailed Check,83.17,1398.79,0,0
CUST00707,Female,25,Hyderabad,29,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,No,Bank Transfer,56.68,1803.05,4,1
CUST00708,Female,71,Ahmedabad,7,One Year,Fiber Optic,No,Yes,No,No,Yes,Electronic Check,83.27,401.71,3,0
CUST00709,Male,18,Pune,3,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,84.7,367.65,0,1
CUST00710,Male,70,Ahmedabad,19,Two Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Credit Card,113.47,2137.62,4,0
CUST00711,Male,48,Mumbai,9,One Year,DSL,No,No,No,No,Yes,Bank Transfer,107.34,916.67,5,1
CUST00712,Female,43,Mumbai,14,One Year,DSL,No,No,No,Yes,No,Credit Card,92.24,1270.13,1,0
CUST00713,Female,36,Hyderabad,24,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,70.02,1647.96,1,0
CUST00714,Male,50,Pune,16,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Mailed Check,60.94,1077.69,1,0
CUST00715,Female,44,Delhi,23,Month-to-Month,DSL,No,No,No,Yes,No,Credit Card,49.07,1299.79,1,0
CUST00716,Female,61,Delhi,18,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,75.54,1356.3,2,0
CUST00717,Male,46,Kolkata,32,Month-to-Month,DSL,Yes,Yes,Yes,Yes,Yes,Mailed Check,75.69,2555.17,3,0
CUST00718,Male,47,Mumbai,29,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,113.67,3389.21,1,1
CUST00719,Female,39,Bangalore,18,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,73.58,1256.71,1,0
CUST00720,Female,44,Hyderabad,27,Month-to-Month,DSL,No,Yes,Yes,No,Yes,Mailed Check,62.66,1726.75,0,0
CUST00721,Female,49,Hyderabad,49,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,60.45,3028.78,1,0
CUST00722,Female,19,Kolkata,13,Two Year,DSL,No,No,Yes,Yes,Yes,Credit Card,86.25,930.65,3,0
CUST00723,Female,24,Bangalore,12,One Year,DSL,No,No,No,Yes,No,Mailed Check,51.99,582.26,2,0
CUST00724,Male,56,Chennai,34,Two Year,DSL,No,Yes,Yes,No,No,Credit Card,74.33,2724.28,4,0
CUST00725,Female,47,Hyderabad,20,Two Year,Fiber Optic,No,No,Yes,Yes,No,Bank Transfer,51.01,1075.1,2,0
CUST00726,Female,42,Hyderabad,1,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Bank Transfer,78.47,78.47,5,0
CUST00727,Female,45,Chennai,53,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,57.82,2964.47,2,1
CUST00728,Male,50,Delhi,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,52.31,52.31,4,0
CUST00729,Male,36,Mumbai,33,Two Year,DSL,No,Yes,Yes,No,Yes,Mailed Check,43.12,1383.62,3,0
CUST00730,Male,33,Mumbai,34,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Electronic Check,64.27,2062.49,1,1
CUST00731,Male,47,Delhi,72,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Electronic Check,83.28,5850.23,3,0
CUST00732,Male,30,Hyderabad,1,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Credit Card,127.2,127.2,1,0
CUST00733,Female,51,Pune,21,Month-to-Month,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,72.54,1566.14,1,0
CUST00734,Female,19,Chennai,13,Month-to-Month,DSL,No,No,No,No,Yes,Mailed Check,46.05,457.21,2,1
CUST00735,Male,60,Kolkata,9,Month-to-Month,DSL,No,No,No,No,Yes,Electronic Check,82.25,557.99,3,1
CUST00736,Female,52,Bangalore,2,One Year,Fiber Optic,No,No,No,No,No,Bank Transfer,114.56,114.56,0,0
CUST00737,Male,48,Bangalore,19,Two Year,DSL,Yes,No,No,No,Yes,Electronic Check,54.57,943.78,1,0
CUST00738,Male,59,Bangalore,15,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,82.2,1109.05,2,1
CUST00739,Male,69,Delhi,2,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Credit Card,122.62,260.94,2,0
CUST00740,Female,60,Mumbai,22,Two Year,DSL,No,Yes,No,Yes,Yes,Credit Card,57.9,1256.09,2,0
CUST00741,Male,18,Hyderabad,32,Month-to-Month,DSL,Yes,No,No,No,No,Mailed Check,76.77,2386.55,3,0
CUST00742,Male,25,Ahmedabad,34,Two Year,DSL,Yes,No,No,Yes,No,Electronic Check,45.24,1671.58,4,0
CUST00743,Male,35,Mumbai,56,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Credit Card,41.66,2334.94,2,0
CUST00744,Female,45,Mumbai,12,One Year,DSL,Yes,No,Yes,Yes,Yes,Mailed Check,108.7,1141.01,1,0
CUST00745,Male,52,Kolkata,72,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,60.98,4308.87,5,0
CUST00746,Female,34,Delhi,48,One Year,Fiber Optic,No,No,No,No,No,Bank Transfer,77.38,3903.58,3,0
CUST00747,Female,47,Pune,8,Two Year,DSL,No,No,No,No,No,Electronic Check,97.31,969.27,4,1
CUST00748,Female,33,Chennai,4,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,118.27,374.95,2,1
CUST00749,Female,35,Ahmedabad,13,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Electronic Check,105.26,1235.27,1,0
CUST00750,Male,23,Bangalore,12,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Mailed Check,115.64,1385.96,2,0
CUST00751,Male,31,Chennai,20,Two Year,Fiber Optic,No,No,No,Yes,Yes,Mailed Check,104.94,2091.39,1,0
CUST00752,Female,24,Bangalore,21,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,93.43,1926.09,2,1
CUST00753,Male,30,Chennai,33,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,40.23,1339.33,1,0
CUST00754,Female,60,Bangalore,17,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,89.57,1415.57,3,1
CUST00755,Female,30,Delhi,2,Month-to-Month,DSL,No,Yes,No,No,No,Electronic Check,60.66,60.66,1,1
CUST00756,Female,80,Hyderabad,46,One Year,DSL,Yes,No,Yes,No,Yes,Credit Card,44.94,2095.42,2,0
CUST00757,Female,52,Hyderabad,8,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,68.88,724.08,4,1
CUST00758,Female,47,Kolkata,72,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Mailed Check,83.13,5840.46,5,0
CUST00759,Female,32,Kolkata,3,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Bank Transfer,68.24,286.65,2,0
CUST00760,Male,55,Chennai,72,Month-to-Month,DSL,Yes,No,Yes,No,Yes,Bank Transfer,61.35,4392.36,1,1
CUST00761,Female,36,Mumbai,2,One Year,DSL,Yes,No,Yes,Yes,Yes,Bank Transfer,84.74,87.07,1,0
CUST00762,Male,46,Kolkata,6,One Year,DSL,Yes,No,Yes,No,No,Bank Transfer,80.55,624.54,1,0
CUST00763,Male,80,Hyderabad,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,100.81,100.81,0,1
CUST00764,Female,43,Pune,29,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,95.39,2799.63,2,0
CUST00765,Male,62,Pune,45,Month-to-Month,DSL,No,Yes,Yes,No,Yes,Electronic Check,107.59,4818.77,0,0
CUST00766,Male,34,Mumbai,13,Month-to-Month,DSL,No,Yes,No,No,No,Bank Transfer,81.8,895.9,0,1
CUST00767,Male,44,Pune,63,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,80,5077.96,4,0
CUST00768,Female,71,Mumbai,21,Two Year,Fiber Optic,No,No,No,Yes,Yes,Credit Card,117.28,2430.42,0,0
CUST00769,Female,35,Bangalore,23,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,Mailed Check,128.44,2788.82,3,1
CUST00770,Female,72,Hyderabad,44,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,117.4,5203.92,1,0
CUST00771,Male,55,Mumbai,8,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,67.52,344.11,2,0
CUST00772,Female,36,Kolkata,10,Month-to-Month,DSL,No,No,Yes,No,Yes,Mailed Check,59.12,474.61,2,1
CUST00773,Female,54,Mumbai,56,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,No,Bank Transfer,131.83,7494.91,0,0
CUST00774,Male,59,Mumbai,55,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,94.37,5005.52,3,0
CUST00775,Male,54,Hyderabad,72,Month-to-Month,DSL,No,No,Yes,Yes,No,Credit Card,98.65,7161.47,4,0
CUST00776,Male,21,Chennai,55,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,49.86,2922.18,2,0
CUST00777,Female,34,Pune,3,Two Year,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,72.58,86.22,0,1
CUST00778,Female,41,Chennai,41,One Year,DSL,Yes,No,No,Yes,No,Credit Card,69.74,2826.18,2,0
CUST00779,Female,43,Chennai,12,Month-to-Month,DSL,No,No,Yes,Yes,No,Mailed Check,98.68,1214.36,3,1
CUST00780,Male,54,Bangalore,72,Month-to-Month,DSL,No,No,No,Yes,No,Electronic Check,102.5,7360.17,3,0
CUST00781,Female,47,Mumbai,15,Month-to-Month,DSL,No,Yes,Yes,No,Yes,Bank Transfer,59.94,947.25,0,0
CUST00782,Female,24,Mumbai,19,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,88.05,1634.59,1,0
CUST00783,Female,50,Hyderabad,18,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Electronic Check,59.08,922.84,1,0
CUST00784,Female,54,Chennai,9,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,68.67,453.65,1,1
CUST00785,Male,53,Bangalore,1,Two Year,Fiber Optic,No,No,Yes,No,Yes,Credit Card,86.66,184.44,6,0
CUST00786,Male,61,Kolkata,54,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Electronic Check,121.67,6465.63,1,0
CUST00787,Female,57,Hyderabad,38,Month-to-Month,Fiber Optic,No,Yes,Yes,No,No,Electronic Check,133.17,5199.44,3,0
CUST00788,Female,51,Mumbai,3,Month-to-Month,Fiber Optic,No,No,Yes,Yes,No,Electronic Check,82.69,345.28,2,1
CUST00789,Female,43,Delhi,35,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,100.02,3320.48,2,1
CUST00790,Male,20,Pune,23,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,85.32,1842.84,2,1
CUST00791,Female,51,Kolkata,12,Two Year,DSL,Yes,No,No,Yes,No,Bank Transfer,56.71,597.32,2,0
CUST00792,Male,48,Pune,7,Two Year,Fiber Optic,Yes,Yes,No,No,No,Bank Transfer,127.52,930.43,1,1
CUST00793,Male,49,Mumbai,47,Month-to-Month,DSL,Yes,No,No,No,No,Credit Card,101.3,4885.03,3,0
CUST00794,Female,25,Ahmedabad,28,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,Mailed Check,78.97,2035.29,1,0
CUST00795,Female,28,Delhi,19,One Year,Fiber Optic,No,No,Yes,Yes,Yes,Mailed Check,98.22,1766.02,4,0
CUST00796,Male,60,Mumbai,22,Month-to-Month,DSL,No,No,No,No,Yes,Mailed Check,56.16,1186,3,1
CUST00797,Male,44,Ahmedabad,2,Month-to-Month,DSL,No,No,Yes,No,Yes,Credit Card,76.02,76.02,2,0
CUST00798,Male,55,Delhi,15,Two Year,DSL,No,No,Yes,No,No,Mailed Check,79.05,1203.87,1,1
CUST00799,Male,45,Chennai,5,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Bank Transfer,59.78,290.1,2,0
CUST00800,Female,45,Mumbai,5,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Electronic Check,100.91,431.15,3,1
CUST00801,Female,59,Hyderabad,25,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Electronic Check,81.56,2045.75,4,0
CUST00802,Male,37,Pune,58,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,109.27,6279.99,3,0
CUST00803,Female,46,Delhi,12,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,54.33,589.24,5,1
CUST00804,Female,38,Chennai,5,Month-to-Month,DSL,No,No,No,No,No,Electronic Check,98.2,397.16,2,1
CUST00805,Female,38,Delhi,25,Month-to-Month,DSL,No,No,No,Yes,Yes,Credit Card,95.44,2402.18,2,1
CUST00806,Male,40,Chennai,49,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,49.3,2393.35,3,0
CUST00807,Female,48,Delhi,33,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Mailed Check,82.51,2601.36,3,1
CUST00808,Male,37,Delhi,48,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Credit Card,101.94,4698.31,2,1
CUST00809,Male,63,Delhi,18,One Year,Fiber Optic,Yes,No,Yes,No,No,Bank Transfer,99.18,1645.61,3,1
CUST00810,Male,31,Mumbai,33,Two Year,DSL,Yes,No,Yes,No,Yes,Electronic Check,61.28,1839.37,4,0
CUST00811,Female,42,Pune,3,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Bank Transfer,134.4,375.84,1,0
CUST00812,Male,38,Bangalore,10,Month-to-Month,Fiber Optic,No,Yes,Yes,No,Yes,Credit Card,60.49,494.94,3,0
CUST00813,Male,66,Delhi,11,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Mailed Check,73.12,772.5,3,0
CUST00814,Male,47,Bangalore,17,One Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Credit Card,111.37,1825.07,1,0
CUST00815,Female,60,Delhi,63,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Credit Card,107.38,6780.15,4,0
CUST00816,Female,22,Kolkata,49,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,Yes,Credit Card,76.05,3816,1,0
CUST00817,Male,49,Ahmedabad,3,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Bank Transfer,103.26,301.51,1,1
CUST00818,Female,58,Bangalore,4,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,89.6,183.19,3,0
CUST00819,Female,46,Pune,10,Month-to-Month,DSL,No,No,No,No,No,Electronic Check,80.94,616.4,1,0
CUST00820,Female,60,Hyderabad,8,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,87.91,588.57,0,0
CUST00821,Male,37,Mumbai,22,Two Year,Fiber Optic,Yes,Yes,No,No,Yes,Bank Transfer,67.77,1460.93,1,0
CUST00822,Female,66,Chennai,55,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,98.3,5224.46,2,0
CUST00823,Female,79,Hyderabad,72,Month-to-Month,DSL,Yes,Yes,Yes,No,No,Credit Card,71.48,5077.65,4,0
CUST00824,Female,39,Chennai,25,Month-to-Month,DSL,Yes,No,Yes,Yes,Yes,Electronic Check,109.11,2882.56,0,1
CUST00825,Male,38,Pune,43,Month-to-Month,DSL,Yes,No,No,No,Yes,Credit Card,41.63,1626.1,1,1
CUST00826,Female,66,Bangalore,17,Month-to-Month,DSL,No,No,No,No,Yes,Credit Card,66.62,1311.95,3,0
CUST00827,Female,68,Pune,5,Two Year,DSL,No,No,No,No,Yes,Credit Card,47.37,379.52,3,0
CUST00828,Female,37,Kolkata,17,Two Year,Fiber Optic,No,Yes,No,Yes,No,Electronic Check,92.3,1701.81,0,0
CUST00829,Male,38,Bangalore,19,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,74.13,1553.93,0,0
CUST00830,Male,40,Hyderabad,32,Month-to-Month,DSL,Yes,No,No,No,No,Bank Transfer,91.62,2763.86,1,0
CUST00831,Female,24,Delhi,5,Month-to-Month,DSL,No,No,No,Yes,Yes,Mailed Check,101.73,369.12,7,1
CUST00832,Female,31,Ahmedabad,11,One Year,Fiber Optic,No,No,No,Yes,No,Mailed Check,71.19,636.84,3,0
CUST00833,Male,29,Chennai,10,One Year,Fiber Optic,No,No,No,Yes,No,Bank Transfer,66.62,510.7,3,0
CUST00834,Female,33,Mumbai,72,Two Year,DSL,No,No,No,No,No,Mailed Check,91.15,6493.88,4,0
CUST00835,Male,44,Delhi,14,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,65.29,1046.15,4,0
CUST00836,Female,48,Chennai,33,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,Yes,Bank Transfer,91.55,2921.93,3,0
CUST00837,Female,68,Mumbai,33,One Year,Fiber Optic,No,Yes,Yes,No,No,Electronic Check,72.11,2277.32,0,0
CUST00838,Female,30,Mumbai,7,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,69.77,558.75,3,0
CUST00839,Female,59,Bangalore,20,Month-to-Month,DSL,Yes,No,Yes,No,No,Mailed Check,56.19,962.57,1,0
CUST00840,Male,41,Delhi,53,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Mailed Check,112.6,5911.91,3,0
CUST00841,Female,44,Bangalore,15,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,74.92,1041.97,1,0
CUST00842,Male,55,Delhi,69,One Year,DSL,No,Yes,No,Yes,No,Bank Transfer,95.16,6704.96,3,0
CUST00843,Female,28,Mumbai,5,One Year,DSL,No,No,No,No,Yes,Mailed Check,61.89,315.25,0,0
CUST00844,Female,50,Chennai,1,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,75.39,133.98,1,0
CUST00845,Female,47,Hyderabad,53,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,58.17,2934.62,0,0
CUST00846,Male,52,Delhi,45,One Year,Fiber Optic,No,Yes,Yes,No,No,Electronic Check,137.04,6338.37,7,0
CUST00847,Female,49,Delhi,72,Month-to-Month,Fiber Optic,No,No,No,No,No,Mailed Check,99.5,7092.98,1,0
CUST00848,Male,80,Hyderabad,27,One Year,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,67.79,1913.07,3,1
CUST00849,Male,35,Mumbai,66,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,Electronic Check,76.82,5251.97,3,1
CUST00850,Female,37,Mumbai,42,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Bank Transfer,59.54,2504.14,5,1
CUST00851,Male,35,Mumbai,44,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,54.53,2402.33,0,1
CUST00852,Female,36,Kolkata,20,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,76.81,1383.1,2,1
CUST00853,Male,35,Kolkata,11,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,63.6,655.71,1,0
CUST00854,Male,62,Kolkata,65,Two Year,DSL,No,Yes,No,No,Yes,Mailed Check,96.72,6427.79,2,0
CUST00855,Female,66,Chennai,13,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Electronic Check,51.99,529.91,3,1
CUST00856,Female,36,Chennai,18,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Mailed Check,124.25,2403.5,2,0
CUST00857,Male,32,Bangalore,14,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,Yes,Bank Transfer,80.75,1197.42,3,0
CUST00858,Female,52,Chennai,19,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Credit Card,72.34,1342.84,1,1
CUST00859,Female,36,Mumbai,15,One Year,DSL,No,No,Yes,No,Yes,Bank Transfer,107.87,1636.65,2,0
CUST00860,Female,54,Chennai,1,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,Yes,Electronic Check,125.03,125.03,3,1
CUST00861,Male,48,Kolkata,51,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,84.14,4178.13,3,0
CUST00862,Female,22,Hyderabad,14,One Year,DSL,No,No,Yes,No,No,Electronic Check,88.8,1157.76,0,0
CUST00863,Female,68,Bangalore,21,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,142.22,2940.56,2,0
CUST00864,Female,71,Delhi,3,Two Year,Fiber Optic,No,Yes,No,Yes,Yes,Credit Card,95.38,452.35,1,0
CUST00865,Male,35,Chennai,1,Month-to-Month,DSL,No,No,Yes,No,Yes,Credit Card,47.13,47.13,3,0
CUST00866,Female,39,Chennai,6,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,44.54,276.77,1,1
CUST00867,Female,49,Pune,29,Two Year,DSL,Yes,Yes,No,Yes,Yes,Credit Card,78,2126.81,1,0
CUST00868,Female,50,Bangalore,2,Two Year,Fiber Optic,No,No,No,No,No,Mailed Check,100.66,295.71,2,0
CUST00869,Male,54,Kolkata,57,Month-to-Month,DSL,No,No,No,Yes,Yes,Electronic Check,92.37,5289.2,1,0
CUST00870,Female,75,Hyderabad,5,Month-to-Month,Fiber Optic,No,No,Yes,Yes,No,Electronic Check,61.9,285.46,2,1
CUST00871,Female,42,Pune,5,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,106.14,709.57,2,1
CUST00872,Male,33,Hyderabad,4,Month-to-Month,DSL,No,No,No,Yes,Yes,Electronic Check,78.58,470.58,2,1
CUST00873,Male,24,Hyderabad,1,Two Year,DSL,Yes,No,No,No,No,Bank Transfer,76.92,140.72,2,0
CUST00874,Female,34,Hyderabad,35,One Year,Fiber Optic,No,No,No,No,No,Credit Card,55.17,2099.67,2,0
CUST00875,Male,44,Kolkata,49,Month-to-Month,DSL,No,No,Yes,No,Yes,Credit Card,107.27,5282.14,2,1
CUST00876,Female,71,Ahmedabad,22,Two Year,Fiber Optic,No,Yes,Yes,Yes,No,Credit Card,92.88,2174.13,0,0
CUST00877,Female,37,Mumbai,5,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Credit Card,103.27,480.13,0,0
CUST00878,Female,48,Mumbai,8,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Credit Card,137.86,937.58,1,1
CUST00879,Male,44,Ahmedabad,15,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,94.55,1615.91,4,0
CUST00880,Male,62,Hyderabad,72,Two Year,DSL,Yes,Yes,Yes,Yes,Yes,Electronic Check,49.88,3457.61,2,0
CUST00881,Female,80,Chennai,6,Two Year,Fiber Optic,No,No,Yes,No,No,Credit Card,123.06,638.96,1,0
CUST00882,Male,37,Bangalore,31,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,91.56,2703.6,1,0
CUST00883,Female,37,Mumbai,13,One Year,Fiber Optic,Yes,No,Yes,No,Yes,Bank Transfer,53.72,633.35,1,0
CUST00884,Male,60,Kolkata,8,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,73.83,506.35,1,1
CUST00885,Male,55,Kolkata,14,One Year,Fiber Optic,No,No,No,No,Yes,Electronic Check,89.58,1294.56,1,1
CUST00886,Male,72,Delhi,1,Two Year,DSL,No,Yes,Yes,No,No,Electronic Check,72.72,271.3,1,1
CUST00887,Female,53,Delhi,38,Month-to-Month,DSL,No,Yes,Yes,No,Yes,Credit Card,89.09,3206.42,2,0
CUST00888,Female,39,Pune,6,One Year,DSL,No,No,Yes,Yes,No,Electronic Check,54.71,439.64,2,0
